,img_name,latex_seq
61,65d96cbae3,"[502, 134, 496, 467, 498, 496, 483, 462, 496, 40, 498, 36, 483, 463, 496, 15, 498, 462, 496, 40, 498, 498, 117, 496, 493, 462, 496, 40, 498, 246, 408, 353, 36, 493, 463, 496, 15, 498, 462, 496, 40, 498, 8, 22, 246, 44, 463, 496, 21, 498, 8, 44, 463, 496, 23, 498, 181, 463, 496, 22, 498, 462, 496, 22, 498, 353, 483, 463, 496, 15, 498, 462, 496, 40, 498, 10, 479, 462, 496, 10, 22, 498, 62, 462, 496, 40, 498, 246, 408, 353, 498, 117, 496, 62, 462, 496, 40, 498, 246, 408, 353, 36, 62, 463, 496, 21, 498, 462, 496, 40, 498, 313, 496, 467, 482, 487, 498, 246, 22, 479, 462, 496, 22, 498, 44, 463, 496, 23, 498, 181, 463, 496, 22, 498, 353, 8, 62, 463, 496, 22, 498, 462, 496, 40, 498, 313, 496, 487, 474, 481, 498, 246, 22, 479, 462, 496, 22, 498, 44, 463, 496, 23, 498, 181, 463, 496, 22, 498, 353, 498, 117, 193, 503]"
62,63a2608987,"[502, 327, 81, 67, 135, 9, 465, 9, 466, 9, 467, 9, 469, 81, 461, 36, 327, 463, 496, 15, 498, 462, 496, 135, 498, 8, 465, 75, 327, 463, 496, 15, 498, 462, 496, 135, 8, 21, 498, 8, 466, 75, 327, 463, 496, 15, 498, 462, 496, 135, 8, 22, 498, 8, 467, 75, 327, 463, 496, 15, 498, 462, 496, 135, 8, 23, 498, 8, 469, 75, 327, 463, 496, 15, 498, 462, 496, 135, 8, 26, 498, 79, 13, 503]"
63,7a672b3ac0,"[502, 488, 463, 496, 21, 498, 36, 60, 499, 499, 9, 221, 496, 22, 467, 479, 498, 488, 463, 496, 22, 498, 36, 10, 206, 496, 59, 498, 496, 22, 328, 474, 498, 9, 503]"
64,4c986ebb34,"[502, 41, 463, 496, 483, 498, 5, 135, 6, 36, 313, 496, 469, 474, 479, 498, 458, 313, 496, 477, 470, 486, 498, 89, 463, 496, 135, 498, 161, 96, 462, 496, 483, 498, 460, 13, 503]"
65,15329206b1,"[502, 206, 496, 21, 498, 496, 22, 498, 246, 21, 8, 395, 496, 206, 496, 476, 246, 476, 8, 21, 353, 10, 122, 462, 496, 22, 498, 498, 496, 26, 498, 498, 353, 289, 206, 496, 474, 122, 44, 498, 496, 395, 496, 44, 462, 496, 22, 498, 10, 206, 496, 479, 462, 496, 22, 498, 498, 496, 26, 498, 498, 498, 36, 10, 481, 503]"
66,36b2d3fb20,"[502, 213, 496, 472, 498, 36, 10, 5, 469, 493, 462, 496, 15, 498, 6, 462, 496, 22, 498, 8, 5, 469, 493, 462, 496, 21, 498, 6, 462, 496, 22, 498, 8, 81, 5, 469, 486, 462, 496, 22, 498, 8, 486, 462, 496, 22, 498, 469, 103, 463, 496, 30, 498, 462, 496, 22, 498, 81, 6, 79, 9, 503]"
67,50fd0c8894,"[502, 352, 463, 496, 122, 135, 498, 462, 496, 5, 21, 6, 498, 36, 246, 134, 496, 467, 467, 467, 467, 467, 498, 496, 15, 498, 3, 496, 10, 479, 181, 463, 496, 474, 476, 498, 498, 3, 496, 470, 181, 463, 496, 474, 476, 498, 181, 5, 443, 496, 494, 498, 10, 443, 496, 485, 498, 6, 498, 3, 496, 15, 498, 3, 496, 15, 498, 117, 496, 479, 181, 463, 496, 474, 476, 498, 498, 3, 496, 15, 498, 3, 496, 15, 498, 3, 496, 15, 498, 3, 496, 15, 498, 117, 496, 10, 470, 181, 463, 496, 474, 476, 498, 181, 5, 443, 496, 494, 498, 10, 443, 496, 485, 498, 6, 498, 3, 496, 15, 498, 3, 496, 15, 498, 3, 496, 417, 181, 463, 496, 474, 476, 498, 181, 5, 443, 496, 493, 498, 10, 443, 496, 494, 498, 6, 498, 3, 496, 15, 498, 117, 496, 15, 498, 3, 496, 15, 498, 3, 496, 10, 417, 181, 463, 496, 474, 476, 498, 181, 5, 443, 496, 493, 498, 10, 443, 496, 494, 498, 6, 498, 3, 496, 15, 498, 3, 496, 22, 417, 324, 463, 496, 474, 498, 181, 5, 443, 496, 493, 498, 10, 443, 496, 494, 498, 6, 498, 117, 496, 15, 498, 3, 496, 15, 498, 3, 496, 15, 498, 3, 496, 10, 22, 417, 324, 463, 496, 476, 498, 181, 5, 443, 496, 493, 498, 10, 443, 496, 494, 498, 6, 498, 3, 496, 15, 498, 117, 193, 353, 503]"
68,71361ce21f,"[502, 5, 10, 21, 6, 462, 496, 479, 162, 497, 465, 497, 498, 67, 465, 9, 466, 173, 467, 461, 36, 67, 465, 9, 466, 461, 173, 467, 8, 5, 10, 21, 6, 462, 496, 5, 497, 466, 497, 162, 497, 467, 497, 8, 479, 6, 498, 67, 465, 9, 467, 461, 173, 466, 13, 503]"
69,23d91c1744,"[502, 314, 496, 478, 474, 479, 498, 463, 496, 488, 364, 10, 226, 498, 5, 471, 5, 493, 6, 9, 327, 5, 493, 10, 488, 6, 6, 36, 51, 463, 496, 15, 498, 462, 496, 10, 21, 498, 67, 471, 461, 227, 463, 496, 10, 226, 498, 462, 496, 226, 498, 327, 5, 493, 6, 469, 493, 503]"
70,31c875f0d6,"[502, 48, 5, 465, 6, 36, 233, 227, 463, 496, 15, 498, 462, 496, 22, 465, 498, 496, 206, 496, 489, 462, 496, 23, 498, 498, 496, 22, 498, 498, 472, 463, 496, 22, 498, 5, 489, 6, 503]"
71,5a559fe73b,"[502, 44, 462, 496, 22, 498, 5, 58, 37, 37, 477, 6, 36, 206, 496, 22, 498, 496, 477, 498, 67, 476, 5, 476, 8, 21, 6, 10, 479, 462, 496, 22, 498, 8, 5, 479, 8, 206, 496, 477, 52, 498, 496, 22, 498, 6, 462, 496, 22, 498, 206, 496, 21, 498, 496, 58, 462, 496, 22, 498, 498, 461, 503]"
72,5e1d3cec87,"[502, 479, 463, 496, 42, 498, 462, 496, 22, 498, 36, 239, 472, 462, 496, 22, 498, 40, 463, 496, 291, 498, 462, 496, 465, 498, 40, 463, 496, 291, 498, 462, 496, 465, 498, 344, 8, 246, 496, 206, 496, 21, 498, 496, 22, 498, 498, 122, 8, 135, 353, 239, 474, 472, 462, 496, 22, 498, 133, 496, 42, 498, 462, 496, 465, 498, 42, 462, 496, 465, 498, 344, 13, 503]"
73,419202438c,"[502, 472, 463, 496, 51, 498, 462, 496, 22, 498, 62, 463, 496, 51, 498, 5, 122, 162, 485, 6, 496, 496, 498, 130, 496, 270, 130, 496, 310, 463, 496, 23, 498, 423, 8, 226, 498, 498, 498, 255, 134, 496, 467, 478, 498, 496, 479, 463, 496, 51, 498, 462, 496, 22, 498, 75, 470, 462, 496, 122, 162, 57, 498, 498, 3, 496, 282, 496, 471, 482, 486, 499, 487, 489, 467, 473, 499, 501, 122, 225, 89, 463, 8, 501, 499, 488, 473, 465, 488, 499, 501, 122, 162, 499, 491, 501, 499, 474, 487, 499, 479, 474, 481, 474, 479, 489, 479, 9, 498, 498, 117, 496, 479, 463, 496, 51, 498, 462, 496, 22, 498, 75, 470, 462, 496, 10, 122, 162, 57, 498, 498, 3, 496, 282, 496, 471, 482, 486, 499, 487, 489, 467, 473, 499, 501, 122, 225, 89, 463, 8, 501, 499, 488, 473, 465, 488, 499, 501, 122, 162, 499, 491, 501, 499, 474, 487, 499, 479, 465, 493, 474, 479, 489, 479, 9, 498, 498, 117, 496, 15, 498, 3, 496, 282, 496, 482, 488, 473, 470, 486, 492, 474, 487, 470, 9, 498, 498, 117, 193, 354, 503]"
74,53a1695e86,"[502, 486, 465, 481, 477, 5, 466, 5, 493, 34, 456, 6, 69, 485, 5, 493, 34, 456, 6, 6, 36, 486, 465, 481, 477, 5, 485, 5, 493, 34, 456, 6, 6, 36, 486, 69, 9, 503]"
75,e6b89266e6,"[502, 36, 227, 469, 462, 496, 481, 498, 493, 255, 206, 496, 21, 498, 496, 22, 498, 45, 463, 496, 122, 135, 498, 45, 462, 496, 122, 135, 498, 8, 206, 496, 21, 498, 496, 22, 498, 46, 463, 496, 122, 135, 498, 46, 462, 496, 122, 135, 498, 8, 22, 43, 463, 496, 122, 498, 327, 462, 496, 176, 498, 43, 462, 496, 122, 498, 327, 8, 22, 5, 479, 462, 496, 22, 498, 10, 327, 462, 496, 176, 498, 327, 6, 462, 496, 22, 498, 362, 503]"
76,599063d58b,"[502, 10, 206, 496, 60, 498, 496, 30, 328, 498, 246, 52, 463, 496, 63, 498, 246, 32, 52, 463, 496, 63, 498, 462, 496, 22, 498, 8, 206, 496, 23, 498, 496, 22, 498, 52, 463, 496, 47, 498, 462, 496, 22, 498, 353, 8, 206, 496, 23, 498, 496, 22, 498, 52, 463, 496, 47, 498, 462, 496, 23, 498, 353, 227, 469, 462, 496, 23, 498, 493, 5, 47, 463, 496, 15, 498, 462, 496, 22, 498, 10, 21, 6, 13, 503]"
77,2fdd8e53dc,"[502, 62, 36, 474, 249, 134, 496, 467, 467, 498, 496, 41, 498, 3, 496, 22, 320, 496, 496, 40, 498, 498, 498, 117, 496, 10, 22, 40, 498, 3, 496, 10, 41, 498, 117, 193, 363, 503]"
78,36f3afe9f3,"[502, 404, 463, 496, 496, 237, 498, 36, 21, 498, 462, 496, 22, 498, 496, 197, 498, 463, 496, 291, 498, 462, 496, 5, 496, 237, 498, 6, 498, 5, 477, 6, 496, 197, 498, 463, 496, 305, 498, 462, 496, 5, 496, 237, 498, 6, 498, 5, 477, 6, 36, 10, 472, 463, 496, 496, 291, 498, 496, 305, 498, 498, 8, 206, 496, 481, 463, 496, 291, 498, 477, 463, 496, 305, 498, 8, 481, 463, 496, 305, 498, 477, 463, 496, 291, 498, 498, 496, 477, 463, 496, 10, 498, 498, 10, 481, 462, 496, 22, 498, 206, 496, 477, 463, 496, 291, 498, 477, 463, 496, 305, 498, 498, 496, 477, 463, 496, 10, 498, 462, 496, 22, 498, 498, 13, 503]"
79,326031c68d,"[502, 197, 463, 496, 282, 496, 491, 465, 467, 498, 498, 36, 248, 206, 496, 135, 5, 472, 6, 498, 496, 30, 472, 498, 46, 162, 46, 355, 503]"
80,4cf2740914,"[502, 408, 463, 496, 476, 498, 36, 21, 10, 494, 313, 496, 470, 493, 483, 498, 5, 474, 5, 291, 463, 496, 465, 498, 5, 22, 476, 6, 10, 434, 6, 6, 13, 503]"
81,486d8b9515,"[502, 122, 36, 404, 463, 496, 465, 36, 21, 498, 462, 496, 49, 498, 122, 5, 465, 34, 226, 6, 13, 503]"
82,b80ef03527,"[502, 44, 463, 496, 40, 43, 52, 498, 36, 206, 496, 21, 498, 496, 21, 28, 328, 46, 463, 496, 21, 15, 498, 498, 309, 463, 496, 226, 498, 469, 112, 462, 496, 479, 498, 241, 496, 498, 462, 496, 167, 498, 43, 463, 496, 481, 498, 472, 463, 496, 479, 483, 498, 10, 496, 498, 462, 496, 167, 498, 43, 463, 496, 479, 498, 472, 463, 496, 481, 483, 498, 345, 496, 498, 462, 496, 167, 498, 472, 462, 496, 481, 483, 498, 503]"
83,4d55385c75,"[502, 49, 5, 493, 9, 494, 9, 52, 6, 36, 282, 496, 488, 486, 498, 250, 493, 260, 91, 463, 496, 27, 498, 91, 206, 496, 21, 498, 496, 113, 8, 52, 498, 367, 494, 356, 13, 503]"
84,438635c3bf,"[502, 166, 463, 496, 473, 498, 462, 496, 53, 59, 498, 5, 485, 6, 36, 404, 59, 463, 496, 473, 498, 462, 496, 473, 462, 496, 333, 498, 498, 166, 463, 496, 473, 462, 496, 333, 498, 498, 462, 496, 53, 59, 498, 5, 420, 496, 485, 498, 6, 503]"
85,27fa6d2160,"[502, 282, 496, 59, 483, 43, 498, 463, 496, 27, 28, 498, 246, 44, 462, 496, 496, 443, 496, 122, 498, 498, 463, 496, 27, 498, 498, 353, 36, 246, 134, 496, 478, 478, 498, 496, 496, 136, 15, 498, 498, 3, 496, 41, 67, 496, 496, 443, 496, 122, 498, 498, 463, 496, 27, 498, 498, 461, 498, 117, 496, 42, 67, 496, 496, 443, 496, 122, 498, 498, 463, 496, 27, 498, 498, 461, 498, 3, 496, 496, 136, 15, 498, 498, 117, 193, 353, 503]"
86,7010249b8a,"[502, 327, 463, 496, 197, 498, 5, 135, 6, 36, 496, 395, 496, 487, 498, 498, 5, 57, 10, 474, 135, 56, 6, 8, 404, 463, 496, 477, 297, 15, 498, 496, 206, 496, 465, 463, 496, 477, 498, 498, 496, 474, 313, 496, 487, 474, 481, 473, 498, 5, 328, 477, 197, 6, 498, 498, 313, 496, 470, 493, 483, 498, 5, 474, 477, 197, 135, 6, 9, 503]"
87,1d320e1c45,"[502, 486, 36, 352, 79, 9, 79, 79, 471, 36, 21, 10, 206, 496, 352, 463, 496, 15, 498, 498, 496, 352, 498, 10, 206, 496, 96, 498, 496, 28, 498, 352, 462, 496, 22, 498, 79, 13, 503]"
88,5a51edfa94,"[502, 496, 160, 61, 498, 462, 496, 333, 333, 498, 8, 496, 206, 496, 22, 498, 496, 486, 498, 498, 496, 160, 61, 498, 462, 496, 333, 498, 10, 246, 496, 160, 61, 498, 462, 496, 333, 498, 353, 462, 496, 22, 498, 36, 496, 206, 496, 21, 498, 496, 26, 498, 498, 75, 246, 473, 463, 496, 21, 498, 462, 496, 333, 498, 353, 462, 496, 22, 498, 8, 496, 206, 496, 21, 498, 496, 26, 498, 498, 246, 473, 463, 496, 22, 498, 462, 496, 333, 498, 353, 462, 496, 22, 498, 9, 503]"
89,9cd4f5f61f,"[502, 276, 496, 294, 162, 498, 496, 276, 496, 50, 498, 498, 462, 496, 42, 498, 36, 26, 328, 496, 276, 496, 49, 498, 498, 462, 496, 42, 498, 340, 276, 496, 294, 162, 498, 79, 462, 496, 7, 498, 496, 276, 496, 50, 498, 498, 462, 496, 42, 498, 36, 15, 503]"
90,746f9895f3,"[502, 303, 70, 70, 43, 463, 496, 62, 498, 33, 496, 160, 42, 498, 462, 496, 226, 498, 5, 496, 160, 59, 498, 462, 496, 329, 498, 6, 317, 496, 160, 42, 498, 462, 496, 226, 498, 5, 62, 6, 270, 496, 160, 42, 498, 462, 496, 226, 498, 5, 496, 160, 59, 498, 462, 496, 289, 498, 6, 317, 496, 160, 42, 498, 462, 496, 226, 498, 5, 62, 6, 503]"
91,678faa7255,"[502, 496, 40, 463, 496, 26, 498, 462, 496, 65, 52, 498, 36, 239, 60, 463, 496, 291, 463, 496, 21, 498, 305, 463, 496, 21, 498, 498, 5, 21, 6, 60, 463, 496, 291, 463, 496, 22, 498, 305, 463, 496, 22, 498, 498, 5, 22, 6, 60, 463, 496, 291, 463, 496, 23, 498, 305, 463, 496, 23, 498, 498, 5, 23, 6, 60, 463, 496, 291, 463, 496, 26, 498, 305, 463, 496, 26, 498, 498, 5, 26, 6, 344, 36, 53, 462, 496, 22, 498, 40, 463, 496, 26, 498, 462, 496, 5, 21, 6, 498, 8, 420, 496, 477, 498, 53, 462, 496, 21, 14, 22, 498, 471, 462, 496, 5, 15, 9, 15, 6, 498, 5, 59, 9, 133, 496, 59, 498, 6, 40, 463, 496, 26, 498, 462, 496, 5, 22, 6, 498, 8, 188, 9, 498, 503]"
92,164f87aa84,"[502, 59, 246, 213, 496, 40, 498, 8, 181, 40, 353, 36, 59, 246, 213, 496, 40, 498, 353, 503]"
93,28e6358ab6,"[502, 483, 463, 496, 21, 498, 462, 496, 291, 498, 75, 36, 75, 479, 75, 206, 496, 485, 463, 496, 22, 498, 462, 496, 291, 498, 498, 496, 395, 496, 485, 463, 496, 22, 498, 462, 496, 22, 498, 498, 498, 75, 10, 75, 5, 483, 463, 496, 21, 498, 466, 6, 75, 466, 462, 496, 291, 498, 13, 503]"
94,4104802d8a,"[502, 227, 463, 496, 10, 226, 498, 462, 496, 226, 498, 206, 496, 469, 493, 498, 496, 5, 208, 8, 493, 462, 496, 22, 498, 6, 5, 181, 8, 493, 462, 496, 22, 498, 6, 498, 36, 206, 496, 328, 498, 496, 395, 496, 208, 181, 498, 5, 395, 496, 208, 498, 8, 395, 496, 181, 498, 6, 498, 36, 206, 496, 328, 498, 496, 395, 496, 208, 181, 498, 498, 206, 496, 395, 496, 181, 498, 10, 395, 496, 208, 498, 498, 496, 181, 10, 208, 498, 9, 503]"
95,367fda4d81,"[502, 181, 463, 496, 197, 498, 107, 36, 197, 398, 107, 10, 107, 398, 197, 75, 75, 13, 503]"
96,1e74a275a2,"[502, 497, 435, 463, 496, 477, 498, 186, 496, 435, 498, 463, 496, 477, 462, 496, 333, 498, 498, 10, 186, 496, 435, 498, 463, 496, 477, 498, 435, 463, 496, 477, 462, 496, 333, 498, 498, 497, 36, 497, 186, 496, 435, 498, 463, 496, 477, 498, 497, 462, 496, 22, 498, 497, 435, 463, 496, 477, 462, 496, 333, 498, 498, 497, 462, 496, 22, 498, 8, 497, 186, 496, 435, 498, 463, 496, 477, 498, 497, 462, 496, 22, 498, 497, 435, 463, 496, 477, 462, 496, 333, 498, 498, 497, 462, 496, 22, 498, 8, 206, 21, 22, 5, 186, 496, 435, 498, 463, 496, 477, 498, 435, 463, 496, 477, 498, 462, 496, 7, 498, 8, 435, 463, 496, 477, 498, 186, 496, 435, 498, 463, 496, 477, 498, 462, 496, 7, 498, 6, 5, 186, 496, 435, 498, 463, 496, 477, 462, 496, 333, 498, 498, 435, 463, 496, 477, 462, 496, 333, 498, 498, 462, 496, 7, 498, 8, 435, 463, 496, 477, 462, 496, 333, 498, 498, 186, 496, 435, 498, 463, 496, 477, 462, 496, 333, 498, 498, 462, 496, 7, 498, 6, 8, 22, 503]"
97,5cb46bae1b,"[502, 249, 465, 9, 466, 9, 467, 363, 36, 465, 466, 467, 8, 466, 467, 465, 8, 467, 465, 466, 10, 467, 466, 465, 10, 465, 467, 466, 10, 466, 465, 467, 9, 503]"
98,4785815348,"[502, 66, 463, 496, 58, 498, 462, 496, 5, 479, 9, 481, 6, 498, 36, 206, 496, 21, 498, 496, 26, 498, 404, 463, 496, 470, 498, 42, 463, 496, 470, 498, 5, 479, 9, 481, 6, 206, 496, 417, 462, 496, 26, 498, 67, 470, 461, 498, 496, 199, 462, 496, 21, 22, 498, 498, 113, 463, 496, 5, 479, 9, 481, 6, 498, 5, 15, 497, 408, 6, 34, 503]"
99,337e111a56,"[502, 496, 469, 487, 498, 462, 496, 22, 498, 36, 10, 62, 5, 61, 6, 496, 469, 488, 498, 462, 496, 22, 498, 8, 206, 496, 496, 469, 61, 498, 462, 496, 22, 498, 498, 496, 62, 5, 61, 6, 498, 8, 206, 496, 61, 462, 496, 22, 498, 498, 496, 58, 462, 496, 22, 498, 498, 404, 463, 496, 474, 36, 21, 498, 462, 496, 481, 10, 21, 498, 496, 469, 493, 498, 463, 496, 474, 498, 462, 496, 22, 498, 9, 503]"
100,258c8bd5b9,"[502, 496, 160, 51, 498, 463, 496, 15, 498, 36, 10, 206, 496, 21, 498, 496, 26, 498, 45, 463, 496, 291, 305, 498, 45, 462, 496, 291, 305, 498, 8, 206, 496, 21, 498, 496, 22, 498, 479, 462, 496, 22, 498, 40, 463, 496, 291, 498, 40, 462, 496, 291, 498, 9, 503]"
101,6e8c365fae,"[502, 45, 463, 496, 291, 305, 498, 36, 22, 489, 463, 496, 291, 34, 305, 498, 499, 499, 9, 499, 499, 473, 463, 496, 291, 498, 462, 496, 237, 498, 45, 463, 496, 237, 305, 498, 36, 45, 463, 496, 291, 305, 498, 499, 499, 9, 503]"
102,2eb64798cb,"[502, 197, 5, 472, 36, 15, 6, 36, 47, 462, 496, 10, 21, 14, 30, 498, 470, 462, 496, 10, 496, 206, 496, 21, 498, 496, 22, 498, 498, 208, 463, 496, 320, 496, 496, 417, 486, 498, 498, 498, 498, 470, 462, 496, 10, 496, 206, 496, 21, 498, 496, 22, 498, 498, 208, 463, 496, 320, 496, 496, 327, 417, 498, 498, 498, 498, 5, 21, 10, 199, 208, 463, 496, 320, 496, 496, 15, 498, 498, 498, 197, 462, 496, 474, 476, 498, 6, 197, 463, 496, 15, 498, 9, 503]"
103,6cd2448b2e,"[502, 469, 487, 462, 496, 22, 498, 36, 47, 463, 496, 21, 498, 462, 496, 21, 14, 26, 498, 47, 463, 496, 27, 498, 462, 496, 23, 14, 26, 498, 249, 496, 206, 496, 469, 489, 498, 496, 47, 463, 496, 21, 498, 47, 463, 496, 27, 498, 498, 498, 5, 10, 469, 491, 8, 50, 469, 489, 8, 22, 40, 463, 496, 474, 498, 469, 494, 462, 496, 474, 498, 8, 22, 40, 463, 496, 465, 498, 469, 493, 462, 496, 465, 498, 6, 8, 496, 206, 496, 469, 494, 462, 496, 474, 498, 469, 494, 463, 496, 474, 498, 498, 496, 47, 463, 496, 27, 498, 498, 498, 8, 469, 493, 462, 496, 465, 498, 469, 493, 463, 496, 465, 498, 363, 503]"
104,48fec62a05,"[502, 496, 160, 496, 51, 498, 498, 36, 10, 133, 496, 338, 498, 499, 208, 463, 496, 291, 498, 324, 462, 496, 291, 498, 338, 10, 479, 499, 133, 496, 338, 498, 63, 338, 8, 282, 496, 479, 470, 487, 482, 481, 499, 499, 488, 470, 486, 479, 487, 498, 503]"
105,1793232a11,"[502, 5, 186, 496, 465, 498, 463, 496, 325, 498, 6, 463, 496, 291, 498, 5, 186, 496, 465, 498, 463, 496, 325, 498, 6, 462, 496, 291, 498, 36, 10, 5, 465, 463, 496, 325, 498, 6, 463, 496, 291, 498, 67, 472, 462, 496, 291, 305, 498, 324, 463, 496, 408, 498, 462, 496, 22, 498, 461, 5, 465, 463, 496, 325, 498, 6, 463, 496, 305, 498, 8, 282, 496, 469, 474, 491, 470, 486, 472, 470, 481, 467, 470, 498, 503]"
106,1ffb93fb54,"[502, 107, 463, 496, 22, 498, 5, 237, 463, 496, 21, 498, 9, 237, 463, 496, 22, 498, 6, 36, 41, 463, 496, 21, 498, 5, 237, 463, 496, 21, 498, 6, 41, 463, 496, 21, 498, 5, 237, 463, 496, 22, 498, 6, 260, 15, 356, 10, 206, 496, 21, 498, 496, 494, 5, 237, 463, 496, 21, 498, 10, 237, 463, 496, 22, 498, 6, 498, 503]"
107,5ce45827e1,"[502, 496, 324, 463, 496, 237, 498, 498, 45, 463, 496, 291, 305, 498, 8, 496, 324, 463, 496, 291, 498, 498, 45, 463, 496, 305, 237, 498, 8, 496, 324, 463, 496, 305, 498, 498, 45, 463, 496, 237, 291, 498, 36, 15, 13, 503]"
108,80781d2893,"[502, 122, 36, 10, 496, 206, 496, 21, 498, 496, 30, 5, 23, 8, 30, 313, 496, 478, 481, 498, 22, 6, 328, 462, 496, 22, 498, 498, 498, 13, 503]"
109,2bdc2092fb,"[502, 58, 5, 493, 9, 493, 463, 496, 21, 498, 244, 493, 463, 496, 481, 498, 6, 246, 206, 496, 181, 498, 496, 181, 49, 463, 496, 10, 498, 498, 8, 206, 496, 181, 498, 496, 181, 49, 463, 496, 8, 498, 498, 353, 462, 496, 481, 498, 5, 10, 474, 6, 462, 496, 481, 498, 206, 496, 181, 498, 496, 181, 49, 463, 496, 8, 498, 498, 239, 15, 497, 15, 344, 463, 496, 329, 498, 82, 497, 463, 496, 49, 463, 496, 329, 498, 36, 15, 498, 13, 503]"
110,110acdb0aa,"[502, 421, 143, 67, 133, 496, 489, 498, 5, 133, 496, 483, 498, 9, 379, 6, 208, 462, 496, 291, 498, 5, 303, 496, 483, 498, 8, 479, 6, 208, 462, 496, 305, 498, 489, 5, 483, 9, 487, 6, 147, 461, 404, 463, 496, 237, 498, 197, 463, 496, 305, 498, 462, 496, 237, 498, 5, 477, 6, 197, 463, 496, 352, 237, 498, 5, 477, 6, 471, 462, 496, 352, 498, 5, 477, 9, 483, 6, 79, 9, 503]"
111,203de191ab,"[502, 420, 496, 63, 498, 463, 496, 470, 471, 471, 498, 36, 10, 206, 496, 282, 496, 56, 471, 498, 420, 496, 105, 498, 498, 496, 420, 496, 96, 498, 463, 496, 51, 498, 462, 496, 22, 420, 496, 53, 498, 463, 496, 467, 498, 8, 21, 498, 498, 8, 206, 496, 21, 498, 496, 22, 291, 498, 105, 420, 496, 105, 498, 9, 503]"
112,410f1279b0,"[502, 10, 135, 45, 36, 496, 206, 496, 21, 498, 496, 22, 498, 498, 227, 463, 496, 15, 498, 462, 496, 226, 498, 496, 206, 496, 469, 487, 498, 496, 487, 498, 498, 5, 21, 8, 22, 404, 463, 496, 481, 36, 21, 498, 462, 496, 226, 498, 470, 462, 496, 10, 496, 206, 496, 26, 328, 462, 496, 22, 498, 487, 498, 496, 135, 462, 496, 22, 498, 498, 498, 481, 462, 496, 22, 498, 498, 60, 486, 50, 463, 496, 22, 310, 10, 21, 498, 5, 487, 6, 6, 503]"
113,42e788574c,"[502, 496, 160, 45, 498, 36, 57, 496, 160, 40, 498, 8, 496, 160, 40, 498, 462, 496, 22, 498, 36, 15, 9, 503]"
114,1c7224dc40,"[502, 420, 496, 338, 498, 463, 496, 15, 498, 5, 495, 6, 36, 495, 462, 496, 10, 206, 53, 26, 498, 435, 463, 496, 15, 498, 5, 495, 6, 503]"
115,9a658a2a4c,"[502, 496, 160, 51, 498, 463, 496, 470, 471, 471, 498, 36, 10, 474, 227, 70, 70, 496, 206, 496, 469, 462, 496, 26, 498, 483, 498, 496, 5, 22, 328, 6, 462, 496, 26, 498, 498, 498, 488, 486, 463, 496, 208, 498, 75, 478, 481, 75, 46, 462, 496, 10, 21, 498, 5, 483, 8, 474, 324, 9, 493, 6, 9, 503]"
116,646e070d1d,"[502, 213, 496, 47, 498, 198, 404, 463, 496, 122, 36, 21, 498, 462, 496, 53, 8, 21, 498, 467, 463, 496, 122, 498, 465, 463, 496, 122, 498, 462, 496, 176, 498, 465, 463, 496, 122, 498, 69, 9, 503]"
117,68432dcbb5,"[502, 496, 106, 498, 36, 59, 8, 496, 133, 496, 59, 498, 498, 10, 206, 496, 181, 463, 496, 46, 59, 498, 498, 496, 30, 328, 462, 496, 22, 498, 498, 313, 496, 478, 482, 472, 498, 246, 5, 60, 8, 496, 133, 496, 60, 498, 498, 6, 5, 61, 462, 496, 333, 498, 8, 496, 133, 496, 61, 498, 498, 462, 496, 333, 498, 6, 10, 5, 41, 8, 496, 133, 496, 42, 498, 498, 6, 5, 42, 8, 496, 133, 496, 41, 498, 498, 6, 353, 8, 5, 479, 482, 469, 489, 478, 465, 486, 471, 489, 481, 467, 488, 474, 482, 481, 6, 13, 503]"
118,7ef86f3893,"[502, 456, 462, 496, 21, 7, 498, 246, 493, 353, 36, 456, 462, 496, 28, 7, 498, 246, 493, 353, 36, 15, 503]"
119,2ba4f3420c,"[502, 26, 5, 22, 483, 462, 496, 22, 498, 10, 483, 206, 496, 469, 483, 498, 496, 469, 327, 498, 6, 10, 5, 60, 462, 496, 22, 498, 8, 22, 237, 462, 496, 22, 498, 6, 470, 462, 496, 22, 456, 498, 36, 15, 503]"
120,2db85ea3ee,"[502, 458, 338, 463, 496, 474, 476, 498, 5, 493, 462, 496, 10, 498, 6, 9, 338, 463, 496, 477, 478, 498, 5, 494, 462, 496, 10, 498, 6, 460, 36, 206, 496, 21, 498, 496, 22, 498, 181, 5, 493, 462, 496, 10, 498, 10, 494, 462, 496, 10, 498, 6, 503]"
121,19c4434c42,"[502, 227, 463, 496, 477, 27, 498, 36, 227, 496, 206, 496, 469, 462, 496, 26, 498, 477, 498, 496, 5, 22, 328, 6, 462, 496, 26, 498, 498, 498, 496, 206, 496, 21, 498, 496, 22, 190, 498, 498, 404, 463, 496, 477, 462, 496, 27, 498, 498, 69, 9, 503]"
